,zip,modzcta_name,pop_est,biden_margin,End date,positivity_rate
3723,10075,Lenox Hill/Upper East Side,23140,0.6509460406447092,11/22/2020,1.73
3724,10075,Lenox Hill/Upper East Side,23140,0.6509460406447092,11/23/2020,1.52
3725,10075,Lenox Hill/Upper East Side,23140,0.6509460406447092,11/24/2020,1.22
3726,10075,Lenox Hill/Upper East Side,23140,0.6509460406447092,11/25/2020,1.29
3727,10075,Lenox Hill/Upper East Side,23140,0.6509460406447092,11/26/2020,1.59
3728,10075,Lenox Hill/Upper East Side,23140,0.6509460406447092,11/27/2020,1.7
3729,10075,Lenox Hill/Upper East Side,23140,0.6509460406447092,11/28/2020,1.73
3730,10075,Lenox Hill/Upper East Side,23140,0.6509460406447092,11/29/2020,1.55
3731,10128,Upper East Side/Yorkville,59256,0.6872865018432712,08/31/2020,0.45
3732,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/01/2020,0.5
3733,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/02/2020,0.66
3734,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/03/2020,0.61
3735,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/04/2020,0.56
3736,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/05/2020,0.55
3737,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/06/2020,0.39
3738,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/07/2020,0.44
3739,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/08/2020,0.26
3740,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/09/2020,0.26
3741,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/10/2020,0.32
3742,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/11/2020,0.32
3743,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/12/2020,0.32
3744,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/13/2020,0.38
3745,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/14/2020,0.51
3746,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/15/2020,0.57
3747,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/16/2020,0.39
3748,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/17/2020,0.39
3749,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/18/2020,0.49
3750,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/19/2020,0.54
3751,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/20/2020,0.5
3752,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/21/2020,0.39
3753,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/22/2020,0.39
3754,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/23/2020,0.38
3755,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/24/2020,0.43
3756,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/25/2020,0.33
3757,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/26/2020,0.27
3758,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/27/2020,0.27
3759,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/28/2020,0.26
3760,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/29/2020,0.21
3761,10128,Upper East Side/Yorkville,59256,0.6872865018432712,09/30/2020,0.31
3762,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/01/2020,0.36
3763,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/02/2020,0.49
3764,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/03/2020,0.58
3765,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/04/2020,0.56
3766,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/05/2020,0.68
3767,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/06/2020,0.85
3768,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/07/2020,0.81
3769,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/08/2020,0.71
3770,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/09/2020,0.74
3771,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/10/2020,0.75
3772,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/11/2020,0.72
3773,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/12/2020,0.57
3774,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/13/2020,0.47
3775,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/14/2020,0.44
3776,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/15/2020,0.48
3777,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/16/2020,0.48
3778,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/17/2020,0.44
3779,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/18/2020,0.49
3780,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/19/2020,0.56
3781,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/20/2020,0.54
3782,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/21/2020,0.72
3783,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/22/2020,0.78
3784,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/23/2020,0.61
3785,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/24/2020,0.69
3786,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/25/2020,0.69
3787,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/26/2020,0.77
3788,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/27/2020,1.02
3789,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/28/2020,0.97
3790,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/29/2020,1.17
3791,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/30/2020,1.33
3792,10128,Upper East Side/Yorkville,59256,0.6872865018432712,10/31/2020,1.28
3793,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/01/2020,1.28
3794,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/02/2020,1.24
3795,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/03/2020,1.18
3796,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/04/2020,1.33
3797,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/05/2020,1.29
3798,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/06/2020,1.49
3799,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/07/2020,1.75
3800,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/08/2020,1.82
3801,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/09/2020,1.96
3802,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/10/2020,2.17
3803,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/11/2020,2.16
3804,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/12/2020,1.9
3805,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/13/2020,1.88
3806,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/14/2020,1.58
3807,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/15/2020,1.55
3808,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/16/2020,1.7
3809,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/17/2020,1.53
3810,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/18/2020,1.47
3811,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/19/2020,1.59
3812,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/20/2020,1.44
3813,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/21/2020,1.54
3814,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/22/2020,1.5
3815,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/23/2020,1.3
3816,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/24/2020,1.17
3817,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/25/2020,1.4
3818,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/26/2020,1.44
3819,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/27/2020,1.6
3820,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/28/2020,1.58
3821,10128,Upper East Side/Yorkville,59256,0.6872865018432712,11/29/2020,1.65
3822,10280,Battery Park City,9384,0.6055382876518791,08/31/2020,0.0
3823,10280,Battery Park City,9384,0.6055382876518791,09/01/2020,0.0
3824,10280,Battery Park City,9384,0.6055382876518791,09/02/2020,0.0
3825,10280,Battery Park City,9384,0.6055382876518791,09/03/2020,0.0
3826,10280,Battery Park City,9384,0.6055382876518791,09/04/2020,0.0
3827,10280,Battery Park City,9384,0.6055382876518791,09/05/2020,0.0
3828,10280,Battery Park City,9384,0.6055382876518791,09/06/2020,0.0
3829,10280,Battery Park City,9384,0.6055382876518791,09/07/2020,0.0
3830,10280,Battery Park City,9384,0.6055382876518791,09/08/2020,0.0
3831,10280,Battery Park City,9384,0.6055382876518791,09/09/2020,0.0
3832,10280,Battery Park City,9384,0.6055382876518791,09/10/2020,0.0
3833,10280,Battery Park City,9384,0.6055382876518791,09/11/2020,0.0
3834,10280,Battery Park City,9384,0.6055382876518791,09/12/2020,0.0
3835,10280,Battery Park City,9384,0.6055382876518791,09/13/2020,0.0
3836,10280,Battery Park City,9384,0.6055382876518791,09/14/2020,0.0
3837,10280,Battery Park City,9384,0.6055382876518791,09/15/2020,0.45
3838,10280,Battery Park City,9384,0.6055382876518791,09/16/2020,0.44
3839,10280,Battery Park City,9384,0.6055382876518791,09/17/2020,0.44
3840,10280,Battery Park City,9384,0.6055382876518791,09/18/2020,0.46
3841,10280,Battery Park City,9384,0.6055382876518791,09/19/2020,0.48
3842,10280,Battery Park City,9384,0.6055382876518791,09/20/2020,0.47
3843,10280,Battery Park City,9384,0.6055382876518791,09/21/2020,0.47
3844,10280,Battery Park City,9384,0.6055382876518791,09/22/2020,0.47
3845,10280,Battery Park City,9384,0.6055382876518791,09/23/2020,0.47
3846,10280,Battery Park City,9384,0.6055382876518791,09/24/2020,0.48
3847,10280,Battery Park City,9384,0.6055382876518791,09/25/2020,0.49
3848,10280,Battery Park City,9384,0.6055382876518791,09/26/2020,1.36
3849,10280,Battery Park City,9384,0.6055382876518791,09/27/2020,1.86
3850,10280,Battery Park City,9384,0.6055382876518791,09/28/2020,1.83
3851,10280,Battery Park City,9384,0.6055382876518791,09/29/2020,1.43
3852,10280,Battery Park City,9384,0.6055382876518791,09/30/2020,1.42
3853,10280,Battery Park City,9384,0.6055382876518791,10/01/2020,2.45
3854,10280,Battery Park City,9384,0.6055382876518791,10/02/2020,2.25
3855,10280,Battery Park City,9384,0.6055382876518791,10/03/2020,1.37
3856,10280,Battery Park City,9384,0.6055382876518791,10/04/2020,0.89
3857,10280,Battery Park City,9384,0.6055382876518791,10/05/2020,0.84
3858,10280,Battery Park City,9384,0.6055382876518791,10/06/2020,0.7
3859,10280,Battery Park City,9384,0.6055382876518791,10/07/2020,0.68
3860,10280,Battery Park City,9384,0.6055382876518791,10/08/2020,0.0
3861,10280,Battery Park City,9384,0.6055382876518791,10/09/2020,0.0
3862,10280,Battery Park City,9384,0.6055382876518791,10/10/2020,0.0
3863,10280,Battery Park City,9384,0.6055382876518791,10/11/2020,0.0
3864,10280,Battery Park City,9384,0.6055382876518791,10/12/2020,0.0
3865,10280,Battery Park City,9384,0.6055382876518791,10/13/2020,0.0
3866,10280,Battery Park City,9384,0.6055382876518791,10/14/2020,0.34
3867,10280,Battery Park City,9384,0.6055382876518791,10/15/2020,0.39
3868,10280,Battery Park City,9384,0.6055382876518791,10/16/2020,0.4
3869,10280,Battery Park City,9384,0.6055382876518791,10/17/2020,0.4
3870,10280,Battery Park City,9384,0.6055382876518791,10/18/2020,0.41
3871,10280,Battery Park City,9384,0.6055382876518791,10/19/2020,0.43
3872,10280,Battery Park City,9384,0.6055382876518791,10/20/2020,0.44
3873,10280,Battery Park City,9384,0.6055382876518791,10/21/2020,0.0
3874,10280,Battery Park City,9384,0.6055382876518791,10/22/2020,0.0
3875,10280,Battery Park City,9384,0.6055382876518791,10/23/2020,0.0
3876,10280,Battery Park City,9384,0.6055382876518791,10/24/2020,0.53
3877,10280,Battery Park City,9384,0.6055382876518791,10/25/2020,0.54
3878,10280,Battery Park City,9384,0.6055382876518791,10/26/2020,1.03
3879,10280,Battery Park City,9384,0.6055382876518791,10/27/2020,1.46
3880,10280,Battery Park City,9384,0.6055382876518791,10/28/2020,1.51
3881,10280,Battery Park City,9384,0.6055382876518791,10/29/2020,1.49
3882,10280,Battery Park City,9384,0.6055382876518791,10/30/2020,1.34
3883,10280,Battery Park City,9384,0.6055382876518791,10/31/2020,0.91
3884,10280,Battery Park City,9384,0.6055382876518791,11/01/2020,0.88
3885,10280,Battery Park City,9384,0.6055382876518791,11/02/2020,0.38
3886,10280,Battery Park City,9384,0.6055382876518791,11/03/2020,0.38
3887,10280,Battery Park City,9384,0.6055382876518791,11/04/2020,0.39
3888,10280,Battery Park City,9384,0.6055382876518791,11/05/2020,0.38
3889,10280,Battery Park City,9384,0.6055382876518791,11/06/2020,1.16
3890,10280,Battery Park City,9384,0.6055382876518791,11/07/2020,1.55
3891,10280,Battery Park City,9384,0.6055382876518791,11/08/2020,1.53
3892,10280,Battery Park City,9384,0.6055382876518791,11/09/2020,1.84
3893,10280,Battery Park City,9384,0.6055382876518791,11/10/2020,1.27
3894,10280,Battery Park City,9384,0.6055382876518791,11/11/2020,1.2
3895,10280,Battery Park City,9384,0.6055382876518791,11/12/2020,1.54
3896,10280,Battery Park City,9384,0.6055382876518791,11/13/2020,1.08
3897,10280,Battery Park City,9384,0.6055382876518791,11/14/2020,1.03
3898,10280,Battery Park City,9384,0.6055382876518791,11/15/2020,1.33
3899,10280,Battery Park City,9384,0.6055382876518791,11/16/2020,1.82
3900,10280,Battery Park City,9384,0.6055382876518791,11/17/2020,2.05
3901,10280,Battery Park City,9384,0.6055382876518791,11/18/2020,2.19
3902,10280,Battery Park City,9384,0.6055382876518791,11/19/2020,2.23
3903,10280,Battery Park City,9384,0.6055382876518791,11/20/2020,2.09
3904,10280,Battery Park City,9384,0.6055382876518791,11/21/2020,1.97
3905,10280,Battery Park City,9384,0.6055382876518791,11/22/2020,1.75
3906,10280,Battery Park City,9384,0.6055382876518791,11/23/2020,1.27
3907,10280,Battery Park City,9384,0.6055382876518791,11/24/2020,1.05
3908,10280,Battery Park City,9384,0.6055382876518791,11/25/2020,1.05
3909,10280,Battery Park City,9384,0.6055382876518791,11/26/2020,0.75
3910,10280,Battery Park City,9384,0.6055382876518791,11/27/2020,0.81
3911,10280,Battery Park City,9384,0.6055382876518791,11/28/2020,0.61
3912,10280,Battery Park City,9384,0.6055382876518791,11/29/2020,0.61
3913,10282,Battery Park City,5593,0.6397984886649873,08/31/2020,0.68
3914,10282,Battery Park City,5593,0.6397984886649873,09/01/2020,1.3
3915,10282,Battery Park City,5593,0.6397984886649873,09/02/2020,1.23
3916,10282,Battery Park City,5593,0.6397984886649873,09/03/2020,1.24
3917,10282,Battery Park City,5593,0.6397984886649873,09/04/2020,0.63
3918,10282,Battery Park City,5593,0.6397984886649873,09/05/2020,0.62
3919,10282,Battery Park City,5593,0.6397984886649873,09/06/2020,0.64
3920,10282,Battery Park City,5593,0.6397984886649873,09/07/2020,0.79
3921,10282,Battery Park City,5593,0.6397984886649873,09/08/2020,0.0
3922,10282,Battery Park City,5593,0.6397984886649873,09/09/2020,0.0
3923,10282,Battery Park City,5593,0.6397984886649873,09/10/2020,0.0
3924,10282,Battery Park City,5593,0.6397984886649873,09/11/2020,0.0
3925,10282,Battery Park City,5593,0.6397984886649873,09/12/2020,0.0
3926,10282,Battery Park City,5593,0.6397984886649873,09/13/2020,0.0
3927,10282,Battery Park City,5593,0.6397984886649873,09/14/2020,0.0
3928,10282,Battery Park City,5593,0.6397984886649873,09/15/2020,0.0
3929,10282,Battery Park City,5593,0.6397984886649873,09/16/2020,0.0
3930,10282,Battery Park City,5593,0.6397984886649873,09/17/2020,0.0
3931,10282,Battery Park City,5593,0.6397984886649873,09/18/2020,0.0
3932,10282,Battery Park City,5593,0.6397984886649873,09/19/2020,0.0
3933,10282,Battery Park City,5593,0.6397984886649873,09/20/2020,0.0
3934,10282,Battery Park City,5593,0.6397984886649873,09/21/2020,0.0
3935,10282,Battery Park City,5593,0.6397984886649873,09/22/2020,0.0
3936,10282,Battery Park City,5593,0.6397984886649873,09/23/2020,0.0
3937,10282,Battery Park City,5593,0.6397984886649873,09/24/2020,0.88
3938,10282,Battery Park City,5593,0.6397984886649873,09/25/2020,0.98
3939,10282,Battery Park City,5593,0.6397984886649873,09/26/2020,0.91
3940,10282,Battery Park City,5593,0.6397984886649873,09/27/2020,0.81
3941,10282,Battery Park City,5593,0.6397984886649873,09/28/2020,0.76
3942,10282,Battery Park City,5593,0.6397984886649873,09/29/2020,0.64
3943,10282,Battery Park City,5593,0.6397984886649873,09/30/2020,0.65
3944,10282,Battery Park City,5593,0.6397984886649873,10/01/2020,0.0
3945,10282,Battery Park City,5593,0.6397984886649873,10/02/2020,0.0
3946,10282,Battery Park City,5593,0.6397984886649873,10/03/2020,0.0
3947,10282,Battery Park City,5593,0.6397984886649873,10/04/2020,0.0
3948,10282,Battery Park City,5593,0.6397984886649873,10/05/2020,0.0
3949,10282,Battery Park City,5593,0.6397984886649873,10/06/2020,0.0
3950,10282,Battery Park City,5593,0.6397984886649873,10/07/2020,0.0
3951,10282,Battery Park City,5593,0.6397984886649873,10/08/2020,0.0
3952,10282,Battery Park City,5593,0.6397984886649873,10/09/2020,0.0
3953,10282,Battery Park City,5593,0.6397984886649873,10/10/2020,0.0
3954,10282,Battery Park City,5593,0.6397984886649873,10/11/2020,0.0
3955,10282,Battery Park City,5593,0.6397984886649873,10/12/2020,0.0
3956,10282,Battery Park City,5593,0.6397984886649873,10/13/2020,0.0
3957,10282,Battery Park City,5593,0.6397984886649873,10/14/2020,0.0
3958,10282,Battery Park City,5593,0.6397984886649873,10/15/2020,0.0
3959,10282,Battery Park City,5593,0.6397984886649873,10/16/2020,0.0
3960,10282,Battery Park City,5593,0.6397984886649873,10/17/2020,0.0
3961,10282,Battery Park City,5593,0.6397984886649873,10/18/2020,0.0
3962,10282,Battery Park City,5593,0.6397984886649873,10/19/2020,0.0
3963,10282,Battery Park City,5593,0.6397984886649873,10/20/2020,0.0
3964,10282,Battery Park City,5593,0.6397984886649873,10/21/2020,0.0
3965,10282,Battery Park City,5593,0.6397984886649873,10/22/2020,0.71
3966,10282,Battery Park City,5593,0.6397984886649873,10/23/2020,0.7
3967,10282,Battery Park City,5593,0.6397984886649873,10/24/2020,0.68
3968,10282,Battery Park City,5593,0.6397984886649873,10/25/2020,0.65
3969,10282,Battery Park City,5593,0.6397984886649873,10/26/2020,0.68
3970,10282,Battery Park City,5593,0.6397984886649873,10/27/2020,0.7
3971,10282,Battery Park City,5593,0.6397984886649873,10/28/2020,0.74
3972,10282,Battery Park City,5593,0.6397984886649873,10/29/2020,0.74
3973,10282,Battery Park City,5593,0.6397984886649873,10/30/2020,0.71
3974,10282,Battery Park City,5593,0.6397984886649873,10/31/2020,0.77
3975,10282,Battery Park City,5593,0.6397984886649873,11/01/2020,0.74
3976,10282,Battery Park City,5593,0.6397984886649873,11/02/2020,0.58
3977,10282,Battery Park City,5593,0.6397984886649873,11/03/2020,0.56
3978,10282,Battery Park City,5593,0.6397984886649873,11/04/2020,0.56
3979,10282,Battery Park City,5593,0.6397984886649873,11/05/2020,0.54
3980,10282,Battery Park City,5593,0.6397984886649873,11/06/2020,0.54
3981,10282,Battery Park City,5593,0.6397984886649873,11/07/2020,0.53
3982,10282,Battery Park City,5593,0.6397984886649873,11/08/2020,0.55
3983,10282,Battery Park City,5593,0.6397984886649873,11/09/2020,0.65
3984,10282,Battery Park City,5593,0.6397984886649873,11/10/2020,0.6
3985,10282,Battery Park City,5593,0.6397984886649873,11/11/2020,1.14
3986,10282,Battery Park City,5593,0.6397984886649873,11/12/2020,0.57
3987,10282,Battery Park City,5593,0.6397984886649873,11/13/2020,0.54
3988,10282,Battery Park City,5593,0.6397984886649873,11/14/2020,1.59
3989,10282,Battery Park City,5593,0.6397984886649873,11/15/2020,1.49
3990,10282,Battery Park City,5593,0.6397984886649873,11/16/2020,2.65
3991,10282,Battery Park City,5593,0.6397984886649873,11/17/2020,3.42
3992,10282,Battery Park City,5593,0.6397984886649873,11/18/2020,2.55
3993,10282,Battery Park City,5593,0.6397984886649873,11/19/2020,3.63
3994,10282,Battery Park City,5593,0.6397984886649873,11/20/2020,3.4
3995,10282,Battery Park City,5593,0.6397984886649873,11/21/2020,2.79
3996,10282,Battery Park City,5593,0.6397984886649873,11/22/2020,3.41
3997,10282,Battery Park City,5593,0.6397984886649873,11/23/2020,2.62
3998,10282,Battery Park City,5593,0.6397984886649873,11/24/2020,2.02
3999,10282,Battery Park City,5593,0.6397984886649873,11/25/2020,2.3
4000,10282,Battery Park City,5593,0.6397984886649873,11/26/2020,1.18
4001,10282,Battery Park City,5593,0.6397984886649873,11/27/2020,1.32
4002,10282,Battery Park City,5593,0.6397984886649873,11/28/2020,1.35
4003,10282,Battery Park City,5593,0.6397984886649873,11/29/2020,0.48
4004,10301,Silver Lake/St. George,38733,0.33849813552783853,08/31/2020,1.08
4005,10301,Silver Lake/St. George,38733,0.33849813552783853,09/01/2020,1.14
4006,10301,Silver Lake/St. George,38733,0.33849813552783853,09/02/2020,0.98
4007,10301,Silver Lake/St. George,38733,0.33849813552783853,09/03/2020,1.07
4008,10301,Silver Lake/St. George,38733,0.33849813552783853,09/04/2020,1.01
4009,10301,Silver Lake/St. George,38733,0.33849813552783853,09/05/2020,1.08
4010,10301,Silver Lake/St. George,38733,0.33849813552783853,09/06/2020,0.74
4011,10301,Silver Lake/St. George,38733,0.33849813552783853,09/07/2020,1.0
4012,10301,Silver Lake/St. George,38733,0.33849813552783853,09/08/2020,0.88
4013,10301,Silver Lake/St. George,38733,0.33849813552783853,09/09/2020,0.89
4014,10301,Silver Lake/St. George,38733,0.33849813552783853,09/10/2020,0.8
4015,10301,Silver Lake/St. George,38733,0.33849813552783853,09/11/2020,0.59
4016,10301,Silver Lake/St. George,38733,0.33849813552783853,09/12/2020,0.36
4017,10301,Silver Lake/St. George,38733,0.33849813552783853,09/13/2020,0.5
4018,10301,Silver Lake/St. George,38733,0.33849813552783853,09/14/2020,0.23
4019,10301,Silver Lake/St. George,38733,0.33849813552783853,09/15/2020,0.23
4020,10301,Silver Lake/St. George,38733,0.33849813552783853,09/16/2020,0.36
4021,10301,Silver Lake/St. George,38733,0.33849813552783853,09/17/2020,0.47
4022,10301,Silver Lake/St. George,38733,0.33849813552783853,09/18/2020,0.72
4023,10301,Silver Lake/St. George,38733,0.33849813552783853,09/19/2020,0.83
4024,10301,Silver Lake/St. George,38733,0.33849813552783853,09/20/2020,0.93
4025,10301,Silver Lake/St. George,38733,0.33849813552783853,09/21/2020,1.04
4026,10301,Silver Lake/St. George,38733,0.33849813552783853,09/22/2020,0.92
4027,10301,Silver Lake/St. George,38733,0.33849813552783853,09/23/2020,1.03
4028,10301,Silver Lake/St. George,38733,0.33849813552783853,09/24/2020,1.23
4029,10301,Silver Lake/St. George,38733,0.33849813552783853,09/25/2020,1.2
4030,10301,Silver Lake/St. George,38733,0.33849813552783853,09/26/2020,1.41
4031,10301,Silver Lake/St. George,38733,0.33849813552783853,09/27/2020,1.41
4032,10301,Silver Lake/St. George,38733,0.33849813552783853,09/28/2020,1.62
4033,10301,Silver Lake/St. George,38733,0.33849813552783853,09/29/2020,2.1
4034,10301,Silver Lake/St. George,38733,0.33849813552783853,09/30/2020,2.47
4035,10301,Silver Lake/St. George,38733,0.33849813552783853,10/01/2020,2.42
4036,10301,Silver Lake/St. George,38733,0.33849813552783853,10/02/2020,2.47
4037,10301,Silver Lake/St. George,38733,0.33849813552783853,10/03/2020,2.08
4038,10301,Silver Lake/St. George,38733,0.33849813552783853,10/04/2020,2.22
4039,10301,Silver Lake/St. George,38733,0.33849813552783853,10/05/2020,1.9
4040,10301,Silver Lake/St. George,38733,0.33849813552783853,10/06/2020,1.5
4041,10301,Silver Lake/St. George,38733,0.33849813552783853,10/07/2020,1.09
4042,10301,Silver Lake/St. George,38733,0.33849813552783853,10/08/2020,1.06
4043,10301,Silver Lake/St. George,38733,0.33849813552783853,10/09/2020,0.86
4044,10301,Silver Lake/St. George,38733,0.33849813552783853,10/10/2020,1.2
4045,10301,Silver Lake/St. George,38733,0.33849813552783853,10/11/2020,0.95
4046,10301,Silver Lake/St. George,38733,0.33849813552783853,10/12/2020,1.12
4047,10301,Silver Lake/St. George,38733,0.33849813552783853,10/13/2020,1.3
4048,10301,Silver Lake/St. George,38733,0.33849813552783853,10/14/2020,1.59
4049,10301,Silver Lake/St. George,38733,0.33849813552783853,10/15/2020,1.45
4050,10301,Silver Lake/St. George,38733,0.33849813552783853,10/16/2020,1.6
4051,10301,Silver Lake/St. George,38733,0.33849813552783853,10/17/2020,1.62
4052,10301,Silver Lake/St. George,38733,0.33849813552783853,10/18/2020,1.85
4053,10301,Silver Lake/St. George,38733,0.33849813552783853,10/19/2020,1.69
4054,10301,Silver Lake/St. George,38733,0.33849813552783853,10/20/2020,1.81
4055,10301,Silver Lake/St. George,38733,0.33849813552783853,10/21/2020,1.76
4056,10301,Silver Lake/St. George,38733,0.33849813552783853,10/22/2020,2.92
4057,10301,Silver Lake/St. George,38733,0.33849813552783853,10/23/2020,3.02
4058,10301,Silver Lake/St. George,38733,0.33849813552783853,10/24/2020,3.1
4059,10301,Silver Lake/St. George,38733,0.33849813552783853,10/25/2020,2.88
4060,10301,Silver Lake/St. George,38733,0.33849813552783853,10/26/2020,2.83
4061,10301,Silver Lake/St. George,38733,0.33849813552783853,10/27/2020,2.61
4062,10301,Silver Lake/St. George,38733,0.33849813552783853,10/28/2020,2.7
4063,10301,Silver Lake/St. George,38733,0.33849813552783853,10/29/2020,2.01
4064,10301,Silver Lake/St. George,38733,0.33849813552783853,10/30/2020,2.27
4065,10301,Silver Lake/St. George,38733,0.33849813552783853,10/31/2020,2.28
4066,10301,Silver Lake/St. George,38733,0.33849813552783853,11/01/2020,2.39
4067,10301,Silver Lake/St. George,38733,0.33849813552783853,11/02/2020,2.91
4068,10301,Silver Lake/St. George,38733,0.33849813552783853,11/03/2020,3.13
4069,10301,Silver Lake/St. George,38733,0.33849813552783853,11/04/2020,3.97
4070,10301,Silver Lake/St. George,38733,0.33849813552783853,11/05/2020,3.67
4071,10301,Silver Lake/St. George,38733,0.33849813552783853,11/06/2020,3.32
4072,10301,Silver Lake/St. George,38733,0.33849813552783853,11/07/2020,3.44
4073,10301,Silver Lake/St. George,38733,0.33849813552783853,11/08/2020,3.55
4074,10301,Silver Lake/St. George,38733,0.33849813552783853,11/09/2020,3.6
4075,10301,Silver Lake/St. George,38733,0.33849813552783853,11/10/2020,3.78
4076,10301,Silver Lake/St. George,38733,0.33849813552783853,11/11/2020,3.68
4077,10301,Silver Lake/St. George,38733,0.33849813552783853,11/12/2020,3.85
4078,10301,Silver Lake/St. George,38733,0.33849813552783853,11/13/2020,4.28
4079,10301,Silver Lake/St. George,38733,0.33849813552783853,11/14/2020,4.15
4080,10301,Silver Lake/St. George,38733,0.33849813552783853,11/15/2020,4.56
4081,10301,Silver Lake/St. George,38733,0.33849813552783853,11/16/2020,4.91
4082,10301,Silver Lake/St. George,38733,0.33849813552783853,11/17/2020,5.14
4083,10301,Silver Lake/St. George,38733,0.33849813552783853,11/18/2020,4.85
4084,10301,Silver Lake/St. George,38733,0.33849813552783853,11/19/2020,4.76
